facility_id,facility_name,address_line_1,address_line_2,city,state_code,postal_code,country,latitude,longitude,sqft,year_built,occupancy_status,property_type,owner_name,manager_name,contact_phone,contact_email,lease_start_date,lease_end_date,monthly_rent,security_deposit,tax_id,gl_account,cost_center,region_code,district_code,market_area,building_class,floor_count,unit_count,parking_spaces,hvac_type,roof_type,sprinkler_system,fire_alarm,elevator_count,accessibility_compliant,energy_star_rating,last_inspection_date,next_inspection_date,insurance_carrier,policy_number,premium_amount,coverage_start,coverage_end,vendor_id,contract_number,service_type,billing_frequency,payment_terms,currency_code,exchange_rate,created_date,modified_date,created_by,modified_by,is_active,status_reason,notes,external_ref_id,legacy_system_id,import_batch_id,data_source_system,record_version,effective_date,expiration_date,approval_status,approved_by,approved_date,rejection_reason,workflow_state,priority_level,risk_score,compliance_flag,audit_trail_id,internal_row_id,etl_load_timestamp,source_system_code,raw_json_payload,checksum_hash,partition_key,shard_id
facility_id_158,facility_name_158,address_line_1_158,address_line_2_158,city_158,state_code_158,postal_code_158,country_158,latitude_158,longitude_158,sqft_158,year_built_158,occupancy_status_158,property_type_158,owner_name_158,manager_name_158,contact_phone_158,contact_email_158,lease_start_date_158,lease_end_date_158,monthly_rent_158,security_deposit_158,tax_id_158,gl_account_158,cost_center_158,region_code_158,district_code_158,market_area_158,building_class_158,floor_count_158,unit_count_158,parking_spaces_158,hvac_type_158,roof_type_158,sprinkler_system_158,fire_alarm_158,elevator_count_158,accessibility_compliant_158,energy_star_rating_158,last_inspection_date_158,next_inspection_date_158,insurance_carrier_158,policy_number_158,premium_amount_158,coverage_start_158,coverage_end_158,vendor_id_158,contract_number_158,service_type_158,billing_frequency_158,payment_terms_158,currency_code_158,exchange_rate_158,created_date_158,modified_date_158,created_by_158,modified_by_158,is_active_158,status_reason_158,notes_158,external_ref_id_158,legacy_system_id_158,import_batch_id_158,data_source_system_158,record_version_158,effective_date_158,expiration_date_158,approval_status_158,approved_by_158,approved_date_158,rejection_reason_158,workflow_state_158,priority_level_158,risk_score_158,compliance_flag_158,audit_trail_id_158,internal_row_id_158,etl_load_timestamp_158,source_system_code_158,raw_json_payload_158,checksum_hash_158,partition_key_158,shard_id_158
facility_id_159,facility_name_159,address_line_1_159,address_line_2_159,city_159,state_code_159,postal_code_159,country_159,latitude_159,longitude_159,sqft_159,year_built_159,occupancy_status_159,property_type_159,owner_name_159,manager_name_159,contact_phone_159,contact_email_159,lease_start_date_159,lease_end_date_159,monthly_rent_159,security_deposit_159,tax_id_159,gl_account_159,cost_center_159,region_code_159,district_code_159,market_area_159,building_class_159,floor_count_159,unit_count_159,parking_spaces_159,hvac_type_159,roof_type_159,sprinkler_system_159,fire_alarm_159,elevator_count_159,accessibility_compliant_159,energy_star_rating_159,last_inspection_date_159,next_inspection_date_159,insurance_carrier_159,policy_number_159,premium_amount_159,coverage_start_159,coverage_end_159,vendor_id_159,contract_number_159,service_type_159,billing_frequency_159,payment_terms_159,currency_code_159,exchange_rate_159,created_date_159,modified_date_159,created_by_159,modified_by_159,is_active_159,status_reason_159,notes_159,external_ref_id_159,legacy_system_id_159,import_batch_id_159,data_source_system_159,record_version_159,effective_date_159,expiration_date_159,approval_status_159,approved_by_159,approved_date_159,rejection_reason_159,workflow_state_159,priority_level_159,risk_score_159,compliance_flag_159,audit_trail_id_159,internal_row_id_159,etl_load_timestamp_159,source_system_code_159,raw_json_payload_159,checksum_hash_159,partition_key_159,shard_id_159
facility_id_160,facility_name_160,address_line_1_160,address_line_2_160,city_160,state_code_160,postal_code_160,country_160,latitude_160,longitude_160,sqft_160,year_built_160,occupancy_status_160,property_type_160,owner_name_160,manager_name_160,contact_phone_160,contact_email_160,lease_start_date_160,lease_end_date_160,monthly_rent_160,security_deposit_160,tax_id_160,gl_account_160,cost_center_160,region_code_160,district_code_160,market_area_160,building_class_160,floor_count_160,unit_count_160,parking_spaces_160,hvac_type_160,roof_type_160,sprinkler_system_160,fire_alarm_160,elevator_count_160,accessibility_compliant_160,energy_star_rating_160,last_inspection_date_160,next_inspection_date_160,insurance_carrier_160,policy_number_160,premium_amount_160,coverage_start_160,coverage_end_160,vendor_id_160,contract_number_160,service_type_160,billing_frequency_160,payment_terms_160,currency_code_160,exchange_rate_160,created_date_160,modified_date_160,created_by_160,modified_by_160,is_active_160,status_reason_160,notes_160,external_ref_id_160,legacy_system_id_160,import_batch_id_160,data_source_system_160,record_version_160,effective_date_160,expiration_date_160,approval_status_160,approved_by_160,approved_date_160,rejection_reason_160,workflow_state_160,priority_level_160,risk_score_160,compliance_flag_160,audit_trail_id_160,internal_row_id_160,etl_load_timestamp_160,source_system_code_160,raw_json_payload_160,checksum_hash_160,partition_key_160,shard_id_160
facility_id_161,facility_name_161,address_line_1_161,address_line_2_161,city_161,state_code_161,postal_code_161,country_161,latitude_161,longitude_161,sqft_161,year_built_161,occupancy_status_161,property_type_161,owner_name_161,manager_name_161,contact_phone_161,contact_email_161,lease_start_date_161,lease_end_date_161,monthly_rent_161,security_deposit_161,tax_id_161,gl_account_161,cost_center_161,region_code_161,district_code_161,market_area_161,building_class_161,floor_count_161,unit_count_161,parking_spaces_161,hvac_type_161,roof_type_161,sprinkler_system_161,fire_alarm_161,elevator_count_161,accessibility_compliant_161,energy_star_rating_161,last_inspection_date_161,next_inspection_date_161,insurance_carrier_161,policy_number_161,premium_amount_161,coverage_start_161,coverage_end_161,vendor_id_161,contract_number_161,service_type_161,billing_frequency_161,payment_terms_161,currency_code_161,exchange_rate_161,created_date_161,modified_date_161,created_by_161,modified_by_161,is_active_161,status_reason_161,notes_161,external_ref_id_161,legacy_system_id_161,import_batch_id_161,data_source_system_161,record_version_161,effective_date_161,expiration_date_161,approval_status_161,approved_by_161,approved_date_161,rejection_reason_161,workflow_state_161,priority_level_161,risk_score_161,compliance_flag_161,audit_trail_id_161,internal_row_id_161,etl_load_timestamp_161,source_system_code_161,raw_json_payload_161,checksum_hash_161,partition_key_161,shard_id_161
facility_id_162,facility_name_162,address_line_1_162,address_line_2_162,city_162,state_code_162,postal_code_162,country_162,latitude_162,longitude_162,sqft_162,year_built_162,occupancy_status_162,property_type_162,owner_name_162,manager_name_162,contact_phone_162,contact_email_162,lease_start_date_162,lease_end_date_162,monthly_rent_162,security_deposit_162,tax_id_162,gl_account_162,cost_center_162,region_code_162,district_code_162,market_area_162,building_class_162,floor_count_162,unit_count_162,parking_spaces_162,hvac_type_162,roof_type_162,sprinkler_system_162,fire_alarm_162,elevator_count_162,accessibility_compliant_162,energy_star_rating_162,last_inspection_date_162,next_inspection_date_162,insurance_carrier_162,policy_number_162,premium_amount_162,coverage_start_162,coverage_end_162,vendor_id_162,contract_number_162,service_type_162,billing_frequency_162,payment_terms_162,currency_code_162,exchange_rate_162,created_date_162,modified_date_162,created_by_162,modified_by_162,is_active_162,status_reason_162,notes_162,external_ref_id_162,legacy_system_id_162,import_batch_id_162,data_source_system_162,record_version_162,effective_date_162,expiration_date_162,approval_status_162,approved_by_162,approved_date_162,rejection_reason_162,workflow_state_162,priority_level_162,risk_score_162,compliance_flag_162,audit_trail_id_162,internal_row_id_162,etl_load_timestamp_162,source_system_code_162,raw_json_payload_162,checksum_hash_162,partition_key_162,shard_id_162
facility_id_163,facility_name_163,address_line_1_163,address_line_2_163,city_163,state_code_163,postal_code_163,country_163,latitude_163,longitude_163,sqft_163,year_built_163,occupancy_status_163,property_type_163,owner_name_163,manager_name_163,contact_phone_163,contact_email_163,lease_start_date_163,lease_end_date_163,monthly_rent_163,security_deposit_163,tax_id_163,gl_account_163,cost_center_163,region_code_163,district_code_163,market_area_163,building_class_163,floor_count_163,unit_count_163,parking_spaces_163,hvac_type_163,roof_type_163,sprinkler_system_163,fire_alarm_163,elevator_count_163,accessibility_compliant_163,energy_star_rating_163,last_inspection_date_163,next_inspection_date_163,insurance_carrier_163,policy_number_163,premium_amount_163,coverage_start_163,coverage_end_163,vendor_id_163,contract_number_163,service_type_163,billing_frequency_163,payment_terms_163,currency_code_163,exchange_rate_163,created_date_163,modified_date_163,created_by_163,modified_by_163,is_active_163,status_reason_163,notes_163,external_ref_id_163,legacy_system_id_163,import_batch_id_163,data_source_system_163,record_version_163,effective_date_163,expiration_date_163,approval_status_163,approved_by_163,approved_date_163,rejection_reason_163,workflow_state_163,priority_level_163,risk_score_163,compliance_flag_163,audit_trail_id_163,internal_row_id_163,etl_load_timestamp_163,source_system_code_163,raw_json_payload_163,checksum_hash_163,partition_key_163,shard_id_163
facility_id_164,facility_name_164,address_line_1_164,address_line_2_164,city_164,state_code_164,postal_code_164,country_164,latitude_164,longitude_164,sqft_164,year_built_164,occupancy_status_164,property_type_164,owner_name_164,manager_name_164,contact_phone_164,contact_email_164,lease_start_date_164,lease_end_date_164,monthly_rent_164,security_deposit_164,tax_id_164,gl_account_164,cost_center_164,region_code_164,district_code_164,market_area_164,building_class_164,floor_count_164,unit_count_164,parking_spaces_164,hvac_type_164,roof_type_164,sprinkler_system_164,fire_alarm_164,elevator_count_164,accessibility_compliant_164,energy_star_rating_164,last_inspection_date_164,next_inspection_date_164,insurance_carrier_164,policy_number_164,premium_amount_164,coverage_start_164,coverage_end_164,vendor_id_164,contract_number_164,service_type_164,billing_frequency_164,payment_terms_164,currency_code_164,exchange_rate_164,created_date_164,modified_date_164,created_by_164,modified_by_164,is_active_164,status_reason_164,notes_164,external_ref_id_164,legacy_system_id_164,import_batch_id_164,data_source_system_164,record_version_164,effective_date_164,expiration_date_164,approval_status_164,approved_by_164,approved_date_164,rejection_reason_164,workflow_state_164,priority_level_164,risk_score_164,compliance_flag_164,audit_trail_id_164,internal_row_id_164,etl_load_timestamp_164,source_system_code_164,raw_json_payload_164,checksum_hash_164,partition_key_164,shard_id_164
facility_id_165,facility_name_165,address_line_1_165,address_line_2_165,city_165,state_code_165,postal_code_165,country_165,latitude_165,longitude_165,sqft_165,year_built_165,occupancy_status_165,property_type_165,owner_name_165,manager_name_165,contact_phone_165,contact_email_165,lease_start_date_165,lease_end_date_165,monthly_rent_165,security_deposit_165,tax_id_165,gl_account_165,cost_center_165,region_code_165,district_code_165,market_area_165,building_class_165,floor_count_165,unit_count_165,parking_spaces_165,hvac_type_165,roof_type_165,sprinkler_system_165,fire_alarm_165,elevator_count_165,accessibility_compliant_165,energy_star_rating_165,last_inspection_date_165,next_inspection_date_165,insurance_carrier_165,policy_number_165,premium_amount_165,coverage_start_165,coverage_end_165,vendor_id_165,contract_number_165,service_type_165,billing_frequency_165,payment_terms_165,currency_code_165,exchange_rate_165,created_date_165,modified_date_165,created_by_165,modified_by_165,is_active_165,status_reason_165,notes_165,external_ref_id_165,legacy_system_id_165,import_batch_id_165,data_source_system_165,record_version_165,effective_date_165,expiration_date_165,approval_status_165,approved_by_165,approved_date_165,rejection_reason_165,workflow_state_165,priority_level_165,risk_score_165,compliance_flag_165,audit_trail_id_165,internal_row_id_165,etl_load_timestamp_165,source_system_code_165,raw_json_payload_165,checksum_hash_165,partition_key_165,shard_id_165
facility_id_166,facility_name_166,address_line_1_166,address_line_2_166,city_166,state_code_166,postal_code_166,country_166,latitude_166,longitude_166,sqft_166,year_built_166,occupancy_status_166,property_type_166,owner_name_166,manager_name_166,contact_phone_166,contact_email_166,lease_start_date_166,lease_end_date_166,monthly_rent_166,security_deposit_166,tax_id_166,gl_account_166,cost_center_166,region_code_166,district_code_166,market_area_166,building_class_166,floor_count_166,unit_count_166,parking_spaces_166,hvac_type_166,roof_type_166,sprinkler_system_166,fire_alarm_166,elevator_count_166,accessibility_compliant_166,energy_star_rating_166,last_inspection_date_166,next_inspection_date_166,insurance_carrier_166,policy_number_166,premium_amount_166,coverage_start_166,coverage_end_166,vendor_id_166,contract_number_166,service_type_166,billing_frequency_166,payment_terms_166,currency_code_166,exchange_rate_166,created_date_166,modified_date_166,created_by_166,modified_by_166,is_active_166,status_reason_166,notes_166,external_ref_id_166,legacy_system_id_166,import_batch_id_166,data_source_system_166,record_version_166,effective_date_166,expiration_date_166,approval_status_166,approved_by_166,approved_date_166,rejection_reason_166,workflow_state_166,priority_level_166,risk_score_166,compliance_flag_166,audit_trail_id_166,internal_row_id_166,etl_load_timestamp_166,source_system_code_166,raw_json_payload_166,checksum_hash_166,partition_key_166,shard_id_166
facility_id_167,facility_name_167,address_line_1_167,address_line_2_167,city_167,state_code_167,postal_code_167,country_167,latitude_167,longitude_167,sqft_167,year_built_167,occupancy_status_167,property_type_167,owner_name_167,manager_name_167,contact_phone_167,contact_email_167,lease_start_date_167,lease_end_date_167,monthly_rent_167,security_deposit_167,tax_id_167,gl_account_167,cost_center_167,region_code_167,district_code_167,market_area_167,building_class_167,floor_count_167,unit_count_167,parking_spaces_167,hvac_type_167,roof_type_167,sprinkler_system_167,fire_alarm_167,elevator_count_167,accessibility_compliant_167,energy_star_rating_167,last_inspection_date_167,next_inspection_date_167,insurance_carrier_167,policy_number_167,premium_amount_167,coverage_start_167,coverage_end_167,vendor_id_167,contract_number_167,service_type_167,billing_frequency_167,payment_terms_167,currency_code_167,exchange_rate_167,created_date_167,modified_date_167,created_by_167,modified_by_167,is_active_167,status_reason_167,notes_167,external_ref_id_167,legacy_system_id_167,import_batch_id_167,data_source_system_167,record_version_167,effective_date_167,expiration_date_167,approval_status_167,approved_by_167,approved_date_167,rejection_reason_167,workflow_state_167,priority_level_167,risk_score_167,compliance_flag_167,audit_trail_id_167,internal_row_id_167,etl_load_timestamp_167,source_system_code_167,raw_json_payload_167,checksum_hash_167,partition_key_167,shard_id_167
